X,Y,OBJECTID,Bridge_Department_Number,Bridge_Name,Bridge_Identification_Number__B,Highway_Agency_District,Town,Latitude,Longitude,Feature_Intersected,Facility_Carried,Structure_Material,Structure_Type,Year_Built,Year_Reconstructed,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,BridgeInspectionDate,Posted,Structure_Category,GlobalID,created_user,created_date,last_edited_user,last_edited_date
-71.734124655744026,42.529393516927236,4983,L08047,Dr. Robert H. Goldman,1NW,03,Leominster,42.52938483,-71.73412383,HWY   NASHUA ST,ST  2 WB,Steel,Stringer/Multi-beam or Girder,1975,0,Highway,44.2,DOT,NO,2015-04-24 00:00:00,Open,Bridge (NBI),{29D48EDD-3EC0-4D92-895F-A3BE70ABC791},,,,
-71.739749824520516,42.53428668467506,4984,L08031,,1NX,03,Leominster,42.534278,-71.739749,WATER N NASHUA RIVER,ST  2,Steel continuous,Stringer/Multi-beam or Girder,1951,0,Highway,47.9,DOT,NO,2016-08-20 00:00:00,Open,Bridge (NBI),{EC972F79-9C85-4037-94AD-06C3F9B07AAF},,,,
-73.070938271925087,42.717070644915445,4985,C15009,,BG2,01,Clarksburg,42.71706197,-73.070937,WATER CANYON BROOK,HWY   EAST RD,"Aluminum, Wrought Iron, or Cast Iron",Culvert (includes frame culverts),2012,0,Highway,6.5,MUN,NO,2016-12-08 00:00:00,Open,Bridge (NBI),{F64D5998-13E5-4D5B-B427-E0D7F90B7500},,,,
-71.397314680166488,42.458898653016085,4986,C19001,pail factory bridge,2BE,04,Concord,42.45888997,-71.39731397,WATER FORT POND BROOK,HWY   COMMNWLTH AV,Concrete,Arch - Deck,1909,0,Highway-pedestrian,11,MUN,NO,2015-08-26 00:00:00,Posted For Load,Bridge (NBI),{09E4114F-C8C9-4A27-BE10-C517B17239C4},,,,
-71.848416831472562,42.059785563288266,4987,W12016,,1LW,03,Webster,42.05977697,-71.848416,WATER NORTH POND,ST 16 GORE RD,Prestressed concrete,Slab,1956,0,Highway,8.5,DOT,NO,2015-11-25 00:00:00,Open,Bridge (NBI),{28DF2672-9430-40D1-BAAA-3937B4261E4C},,,,
-71.627936766732802,42.172600619496983,4988,U01012,,1LX,03,Upton,42.172592,-71.627936,WATER WARREN BROOK,ST140 MAIN ST,Concrete,Tee Beam,1928,1952,Highway-pedestrian,8.8,DOT,NO,2016-02-10 00:00:00,Open,Bridge (NBI),{FCE2033A-EB69-4B83-9E4A-C1DD6B8ED89B},,,,
-71.670054758208479,42.282705611048463,4989,N20016,,1LY,03,Northborough,42.28269697,-71.67005397,US 20 SOUTHWEST CUTOFF,ST  9 BSTN-WRCSTR,Steel,Stringer/Multi-beam or Girder,1930,0,Highway,20.1,DOT,NO,2015-12-04 00:00:00,Open,Bridge (NBI),{0F3F022E-0939-487A-9409-A8E376ED981C},,,,
-71.710559799542281,42.276856635883604,4990,S14007,,1M0,03,Shrewsbury,42.276848,-71.710559,ST140 GRAFTON ST,ST  9 BSTN-WRCSTR,Concrete,Tee Beam,1932,0,Highway,12.2,DOT,NO,2016-07-27 00:00:00,Open,Bridge (NBI),{F6494348-606E-43EA-AA57-0CC0D7EEC1F1},,,,
-71.59600776265323,42.286532641671315,4991,W24015,,1M1,03,Westborough,42.286524,-71.596007,ST 30 E MAIN ST,ST  9 TURNPIKE RD,Steel,Stringer/Multi-beam or Girder,1930,1989,Highway,21.3,DOT,NO,2015-04-22 00:00:00,Open,Bridge (NBI),{19D431C6-FAB6-4C3C-B33C-B2F941255A13},,,,
-71.908967881072471,42.548607681454826,4992,W28022,Ryan Patrick Jones,1NY,03,Westminster,42.548599,-71.908967,HWY   BACON ST,ST  2 EB,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,37.3,DOT,NO,2016-05-24 00:00:00,Open,Bridge (NBI),{FA6EDDE9-3C7D-4762-8D63-92BEDD87F1E5},,,,
-71.908887714867532,42.549000515477793,4993,W28022,Ryan Patrick Jones,1P0,03,Westminster,42.54899183,-71.90888683,HWY   BACON ST,ST  2 WB,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,38.1,DOT,NO,2016-05-24 00:00:00,Open,Bridge (NBI),{764E1EDA-BA81-4C2D-A0D7-614095664F3F},,,,
-71.883068844106731,42.542609653086373,4994,W28028,MICHAEL J. WATERMAN,1P1,03,Westminster,42.54260097,-71.88306797,ST  2,HWY   WYMN-WIL RD,Prestressed concrete continuous,Stringer/Multi-beam or Girder,1985,0,Highway-pedestrian,43,DOT,NO,2015-11-05 00:00:00,Open,Bridge (NBI),{64E2AD90-234B-4A1B-A965-25567C75531C},,,,
-71.866347866127882,42.547220682545472,4995,W28029,Francis A. Bond,1P2,03,Westminster,42.547212,-71.866347,ST  2,HWY   DEPOT RD,Prestressed concrete continuous,Stringer/Multi-beam or Girder,1985,0,Highway-pedestrian,45.7,DOT,NO,2015-11-05 00:00:00,Open,Bridge (NBI),{60965380-0E9F-4BB9-A30D-76789282A64B},,,,
-71.978731883480805,42.675037702597322,4996,A11002,,6YU,03,Ashburnham,42.675029,-71.97873097,WATER MILLERS RIVER,HWY   SHERBERT RD,Steel,Stringer/Multi-beam or Girder,1936,0,Highway,6.4,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{482DA9F4-5AA9-4CE0-94C2-73B012AD81B5},,,,
-71.882730849920023,42.62567866931451,4997,A11003,,6YV,03,Ashburnham,42.62566997,-71.88272997,WATER PHILLIPS BROOK,HWY   WHITNY HL RD,Steel,Stringer/Multi-beam or Girder,1900,1938,Highway,6.7,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{5EAADD22-7A64-4EF1-8202-1B07554E0E0A},,,,
-71.906392856761258,42.63326869707376,4998,A11004,,6YW,03,Ashburnham,42.63326,-71.90639197,WATER PHILLIPS BROOK,HWY   PUFFER ST,Steel,Stringer/Multi-beam or Girder,1900,1950,Highway,5.9,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{16BF63AF-7F82-4DB2-BB41-71DA53F046AF},,,,
-71.907545858750524,42.639342670746302,4999,A11006,,6YX,03,Ashburnham,42.63933397,-71.90754497,WATER PHILLIPS BROOK,HWY   MILL ST,Concrete,Slab,1970,0,Highway,3.7,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{152BB119-355B-4FC9-92C2-29C683BBDFE8},,,,
-71.903334218916328,42.6500087010577,5000,A11007,,6YY,03,Ashburnham,42.65,-71.90333333,WATER PHILLIPS BROOK,ST101 ASHBY RD,Concrete,Culvert (includes frame culverts),1938,0,Highway,2,MUN,YES,2005-11-06 00:00:00,Open,Culvert,{43238B0E-2EF6-40FA-A436-2612464CA803},,,,
-71.735000802510925,42.196675287391678,1001,G08062,,72C,03,Grafton,42.19666667,-71.735,WATER CRONIN BROOK,HWY   MILLBURY ST,Steel,Culvert (includes frame culverts),1960,0,Highway,1.2,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{47C106DA-D47A-4DC8-93E1-2ABD2D8D1FCE},,,,
-71.688334119062404,42.178341951037197,1002,G08063,,72D,03,Grafton,42.17833333,-71.68833333,WATER BROOK,HWY   COLLETTE ST,Steel,Culvert (includes frame culverts),1950,1978,Highway,1.2,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{E55381D2-CCF0-4CE3-8549-E58EA4DBE338},,,,
-71.655000775394626,42.170008617835265,1003,G08064,,72E,03,Grafton,42.17,-71.655,WATER BROOK,HWY   OFF PROV RD,Masonry,Culvert (includes frame culverts),1938,0,Highway,2.1,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{167E9226-9A30-4553-A250-F29416251058},,,,
-71.898334200831329,42.37000864763742,1004,H18006,,72F,03,Holden,42.37,-71.89833333,WATER BROOK,ST 68,Concrete,Culvert (includes frame culverts),1930,0,Highway,2.1,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{69E59237-3CA9-4DD8-B767-50E78AD4B1A4},,,,
-72.319675992045603,42.176818596836299,1005,P01052,,4ME,02,Palmer,42.17681,-72.319675,ST 32 THORNDIKE ST,I  90 WB,Steel,Stringer/Multi-beam or Girder,1957,1984,Highway,60,DOT,NO,2016-04-08 00:00:00,Open,Bridge (NBI),{125F6C9D-4F8D-4127-B9D6-4163BDC9ECD2},,,,
-72.331789885088469,42.172405818098731,1006,P01050,,4MF,02,Palmer,42.17239722,-72.33178889,I  90,I  90 RAMPS INT 8,Steel,Stringer/Multi-beam or Girder,1957,1988,Highway,63,DOT,NO,2016-12-21 00:00:00,Open,Bridge (NBI),{21CAA932-09EF-4C93-80C2-86E17BB23E59},,,,
-72.330268995260155,42.170100567745351,1007,P01051,,4MG,02,Palmer,42.17009197,-72.330268,HWY   SHEARER ST,I  90 RAMPS INT 8,Steel,Stringer/Multi-beam or Girder,1957,1982,Highway,17.1,DOT,NO,2015-11-12 00:00:00,Open,Bridge (NBI),{8839D611-BE6E-4C85-B422-F757FD2F2275},,,,
-72.346377001673801,42.170324567015399,1008,P01047,,4MH,02,Palmer,42.17031597,-72.346376,RR    NECRR & MCRR,I  90 EB,Steel,Stringer/Multi-beam or Girder,1957,1992,Highway,69.5,DOT,NO,2015-04-29 00:00:00,Open,Bridge (NBI),{56C4734B-95A4-4E11-868C-2B9E09538CF9},,,,
-72.346335972334401,42.17048856813463,1009,P01047,,4MJ,02,Palmer,42.17047997,-72.34633497,RR    NECRR & MCRR,I  90 WB,Steel,Stringer/Multi-beam or Girder,1957,1991,Highway,69.5,DOT,NO,2015-04-29 00:00:00,Open,Bridge (NBI),{09C2DE6A-F44F-4B9D-A3EC-529F28595B50},,,,
-71.983334230813114,42.420008654574538,1010,R14007,,77P,03,Rutland,42.42,-71.98333333,WATER E BR WARE RIVER,HWY   INTERVALE RD,Steel,Culvert (includes frame culverts),1850,0,Highway,0.6,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{A88D3235-2F67-42A4-84BE-DDF8F8345EFF},,,,
-72.06462887462304,42.061433583595104,1011,S21029,,77R,03,Southbridge,42.061425,-72.06462797,WATER HATCHET BROOK,HWY   DNNSN CRS RD,Concrete,Culvert (includes frame culverts),1850,1900,,1.8,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{FBB73778-65E7-42FA-87EB-5624E22CD148},,,,
-71.943334203810437,42.198341947804394,1012,S23014,,77T,03,Spencer,42.19833333,-71.94333333,WATER STILES RSRVR OTLT,HWY   CLARK RD,Steel,Culvert (includes frame culverts),1850,0,Highway,0.3,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{C6AE65DE-1E89-4BE0-B950-8ED4B1410D73},,,,
-72.025000898375055,42.215008614653712,1013,S23026,,77U,03,Spencer,42.215,-72.025,WATER BROOK,ST 49 PODUNK BLVD,Concrete,Culvert (includes frame culverts),1972,0,Highway,0.6,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{BF76D45A-3122-4970-A550-F84C889DE483},,,,
-71.154328399433993,42.357917670251609,1014,B16060,,4RK,06,Boston,42.357909,-71.15432778,US 20 N BEACON ST,I  90 WB,Steel,Stringer/Multi-beam or Girder,1964,0,Highway,37.8,DOT,YES,2016-01-26 00:00:00,Open,Bridge (NBI),{7355096A-1A41-4D4C-BA64-0262D9171644},,,,
-71.15778673443981,42.35764566937798,1015,B16061,,4RL,06,Boston,42.357637,-71.15778611,HWY   PARSONS ST,I  90 EB,Steel,Stringer/Multi-beam or Girder,1964,0,Highway-pedestrian,19.2,DOT,NO,2016-03-31 00:00:00,Open,Bridge (NBI),{388AB056-E506-4256-8664-577F0CE71624},,,,
-71.157917289270216,42.357834669025337,1016,B16061,,4RM,06,Boston,42.357826,-71.15791667,HWY   PARSONS ST,I  90 WB,Steel,Stringer/Multi-beam or Girder,1964,0,Highway-pedestrian,19.2,DOT,NO,2016-03-31 00:00:00,Open,Bridge (NBI),{B8F22C31-A972-45B0-862B-1FCCD81ABDC8},,,,
-71.063111702112877,42.346772670572136,1017,B16078,,4RN,06,Boston,42.346764,-71.06311111,COMB  I 90 & AMTRAK/MBTA,HWY   HARRISON AVE,Steel,Stringer/Multi-beam or Girder,1965,0,Highway-pedestrian,63.7,DOT,NO,2015-10-29 00:00:00,Open,Bridge (NBI),{ADDF6E32-D221-403D-BE78-645AA83888C4},,,,
-71.121792583489778,42.358716670282064,1018,B16355,,4RP,06,Boston,42.358708,-71.12179197,COMB  I90 W ONRP A & CSX,I  90 WB ON-RAMP E,Steel,Stringer/Multi-beam or Girder,1965,0,Highway,53,DOT,NO,2016-07-31 00:00:00,Open,Bridge (NBI),{28F1AE30-75FB-4C71-894C-C4DD6F81AB2D},,,,
-71.187243573448612,41.798188561411997,1019,S35024,,A0L,05,Swansea,41.79818,-71.18724297,WATER COLE RIVER,HWY   BAKER ST,Other,Channel Beam,1850,0,Highway,0,MUN,UNKNOWN,NO CURRENT INSPECTION,Open,Short Span Bridge,{63CADE9F-A4F0-4F48-B88D-04CDE0530919},,,,
-71.375733656155617,42.184757601675379,1020,M23014,,8VF,03,Millis,42.18474897,-71.37573297,WATER BOGASTOW BROOK,HWY   ORCHARD ST,Concrete,Stringer/Multi-beam or Girder,1850,2006,Highway,10.4,MUN,NO,2016-11-02 00:00:00,Open,Bridge (NBI),{5EB11177-529D-4A47-9210-E336D8785FEA},,,,
-73.083995250946899,42.325196571193445,1021,B03023,,8VG,01,Becket,42.32518797,-73.083994,WATER YOKUM POND BROOK,ST  8 MAIN ST,Prestressed concrete,Box Beam or Girders - Single or Spread,2006,0,Highway-pedestrian,14.6,DOT,NO,2016-01-05 00:00:00,Open,Bridge (NBI),{D92A986F-0658-490C-A45B-E6E8AD4DDF70},,,,
-72.608923084425314,42.121491549090081,1022,S24080,,10R,02,Springfield,42.12148297,-72.608922,ST116 MAIN ST (N END),I  91,Steel,Stringer/Multi-beam or Girder,1967,0,Highway,50.3,DOT,NO,2017-01-26 00:00:00,Open,Bridge (NBI),{2085D776-F5FC-4EA4-8848-7AF43A99CA7C},,,,
-72.608322083789048,42.122753576855381,1023,S24085,,10T,02,Springfield,42.122745,-72.608321,HWY   NOBLE ST,I  91,Steel,Stringer/Multi-beam or Girder,1967,0,Highway,30.5,DOT,NO,2015-06-10 00:00:00,Open,Bridge (NBI),{6B593EB9-254D-4717-963C-59FD947491B2},,,,
-72.581223045150779,42.08865154417542,1024,S24055,,10U,02,Springfield,42.08864297,-72.58122197,WATER MILL RIVER CONDUIT,I  91,Concrete,Culvert (includes frame culverts),1961,0,Highway,9.1,DOT,NO,2016-02-11 00:00:00,Open,Bridge (NBI),{BC9C5F4E-CF31-44D1-838C-148A4009B0D5},,,,
-72.621446060511119,42.135975578290278,1025,W21045,,10V,02,West Springfield,42.135967,-72.62144497,HWY   EAST LOOP,I  91,Steel,Stringer/Multi-beam or Girder,1966,0,Highway,21.3,DOT,NO,2016-09-01 00:00:00,Open,Bridge (NBI),{3CF355BA-FF98-40B0-924C-0122EE8EA86E},,,,
-72.625692090294294,42.136200578186276,1026,W21047,,10W,02,West Springfield,42.136192,-72.625691,US  5 RIVERDALE ST,I  91,Steel,Stringer/Multi-beam or Girder,1966,0,Highway,39.3,DOT,NO,2015-04-16 00:00:00,Open,Bridge (NBI),{779A2068-B232-479C-8A26-C3A0AED7AE74},,,,
-73.173584628788149,42.564675308421442,1027,C10024,,AB2,01,Cheshire,42.56466667,-73.17358333,WATER KITCHEN BROOK,HWY   W MOUNTAIN R,Steel,Culvert (includes frame culverts),1970,0,Highway,4.9,MUN,NO,2017-01-30 00:00:00,Open,Short Span Bridge,{637185C0-B05A-4733-B016-81B2FE8A1B41},,,,
-71.120584552545594,41.822428569467881,1028,D08004,,94J,05,Dighton,41.82242,-71.12058397,WATER SEGREGANSET RIVER,ST138 SOMERSET AVE,Prestressed concrete,Box Beam or Girders - Multiple,1912,1997,Highway-pedestrian,6.4,DOT,NO,2015-12-05 00:00:00,Open,Short Span Bridge,{04D4FC2E-1634-4C19-89A8-9AB6631B7097},,,,
-71.177099573357097,41.876006577868118,1029,D08017,N,94K,05,Dighton,41.875998,-71.17709897,WATER SEGREGANSET RIVER,US 44 WINTHROP ST,Concrete,Slab,1900,1930,Highway,4.3,DOT,NO,2015-12-12 00:00:00,Open,Short Span Bridge,{7EEF1D58-35A9-4415-86EA-B5B540B89BD7},,,,
-71.16572281948747,41.85792524026435,1030,D08023,,94L,05,Dighton,41.85791667,-71.16572222,WATER SEGREGANSET RIVER,HWY   MAPLE ST,Steel,Culvert (includes frame culverts),1850,0,Highway,5.8,MUN,NO,2016-02-12 00:00:00,Open,Short Span Bridge,{FA0CB84B-FAC4-4259-A374-1BD426FA162B},,,,
-71.134353583971887,41.816617539403104,1031,D08003,,94M,05,Dighton,41.81660897,-71.134353,WATER MUDDY COVE BROOK,HWY   MAIN ST,Concrete,Culvert (includes frame culverts),1850,1900,Highway,4.3,MUN,NO,2016-02-12 00:00:00,Open,Short Span Bridge,{F87C8A50-AAB1-46BD-84A2-3C1184EF60D5},,,,
-71.12705560845248,42.754536746166437,1032,H12040,ANTONIO FRANCIOSA MEMORIAL BRDG,2WL,04,Haverhill,42.754528,-71.12705497,WATER MERRIMACK RIVER,I 495 NB,Steel continuous,Stringer/Multi-beam or Girder,1964,0,Highway,288.4,DOT,NO,2016-11-01 00:00:00,Open,Bridge (NBI),{E31AEE41-A16F-475F-A2CC-0B14FF45DA05},,,,
-71.120231634030873,42.768518720968594,1033,H12039,,2WM,04,Haverhill,42.76850997,-71.120231,WATER MERRIMACK RIVER,I 495 NB,Steel continuous,Stringer/Multi-beam or Girder,1961,0,Highway,219.1,DOT,NO,2016-12-13 00:00:00,Open,Bridge (NBI),{C93BDA1D-618E-4C51-9B6F-D68C4E43ADA1},,,,
-71.120778635820415,42.76865274892409,1034,H12039,,2WN,04,Haverhill,42.768644,-71.120778,WATER MERRIMACK RIVER,I 495 SB,Steel continuous,Stringer/Multi-beam or Girder,1961,0,Highway,218.5,DOT,NO,2016-12-08 00:00:00,Open,Bridge (NBI),{409076B6-190E-4845-8280-F52DF94B96E8},,,,
-70.629792397908574,41.933923577322226,1035,P13030,,4B3,05,Plymouth,41.93391497,-70.62979197,HWY   PLIMOTH PLNTN HWY,HWY   SANDWICH RD,Concrete,Frame (except frame culverts),1950,0,Highway,36.6,DOT,NO,2016-01-08 00:00:00,Open,Bridge (NBI),{B8058821-2C88-4A6D-98C2-6870A27A453A},,,,
-70.625272397552351,41.935643577451899,1036,P13031,,4B4,05,Plymouth,41.93563497,-70.62527197,HWY   PLIMOTH PLNTN HWY,HWY   RIVER ST,Steel,Stringer/Multi-beam or Girder,1951,0,Highway-pedestrian,55.5,DOT,NO,2016-11-17 00:00:00,Open,Bridge (NBI),{BF318C7E-013E-418F-9D38-FAB5E2DE2600},,,,
-70.622333394750399,41.917894602837634,1037,P13035,,4B5,05,Plymouth,41.917886,-70.62233297,ST  3 NB/PILGRIM HWY,HWY   JORDAN RD,Steel,Stringer/Multi-beam or Girder,1955,0,Highway,16.5,DOT,NO,2016-02-11 00:00:00,Open,Bridge (NBI),{8C223DD6-5C30-4765-BAA7-1932F3542AAE},,,,
-70.622805395073271,41.91782160214656,1038,P13035,,4B6,05,Plymouth,41.917813,-70.62280497,ST  3 SB/PILGRIM HWY,HWY   JORDAN RD,Steel,Stringer/Multi-beam or Girder,1955,0,Highway,16.5,DOT,NO,2016-02-11 00:00:00,Open,Bridge (NBI),{8F29BD2C-9F3F-4084-BCE2-56B13D8F4E5E},,,,
-70.585436407934708,41.859198563921936,1039,P13038,,4B7,05,Plymouth,41.85918997,-70.585436,ST  3 NB/PILGRIM HWY,HWY   SHIP POND RD,Steel continuous,Stringer/Multi-beam or Girder,1957,0,Highway-pedestrian,35.1,DOT,NO,2016-09-08 00:00:00,Open,Bridge (NBI),{6B2F3F39-494C-424C-A9F9-11477C189F2D},,,,
-70.837116508176848,42.679486740910605,1040,I01002,Choate Bridge,2PQ,04,Ipswich,42.679478,-70.83711597,WATER IPSWICH RIVER,ST  1 A/S MAIN ST,Masonry,Arch - Deck,1764,1839,Highway-pedestrian,21.9,MUN,NO,2015-06-24 00:00:00,Open,Bridge (NBI),{235DED3F-0532-44C6-B11E-32E6A3B32C5A},,,,
-71.151450641788713,42.709183736043208,1041,L04016,JOSEPH G. SAMBATARO MEMORIAL BRIDGE,2PR,04,Lawrence,42.709175,-71.15145,WATER SPICKET RIVER,HWY   GENERAL ST,Steel,Stringer/Multi-beam or Girder,1939,1990,Highway-pedestrian,21.6,MUN,NO,2015-07-20 00:00:00,Open,Bridge (NBI),{25647E41-5DD6-41F8-99AB-C917F985BCEF},,,,
-71.160347866332529,42.703356734779817,1042,L04002,JOS. W. CASEY BRIDGE,2PT,04,Lawrence,42.703348,-71.16034722,COMB  MERIMAC RIV/ACCESS,HWY   AMESBURY ST,Concrete,Arch - Deck,1918,1982,Highway-pedestrian,456.3,MUN,NO,2015-09-21 00:00:00,Open,Bridge (NBI),{D5EEB4CD-DC0F-4ACC-A4F5-FB73363AF15E},,,,
-71.15958264436567,42.701715707323373,1043,L04025,,2PU,04,Lawrence,42.70170697,-71.159582,WATER SOUTH CANAL,HWY   AMESBURY ST,Concrete,Tee Beam,1918,0,Highway-pedestrian,21.3,MUN,YES,2016-10-06 00:00:00,Posted For Load,Bridge (NBI),{6C4F835A-ACC0-4F96-9DF1-2DA330588435},,,,
-72.104667614385136,42.587508681428936,1044,T02039,,6EA,02,Templeton,42.5875,-72.10466667,WATER CROW HILL BROOK,US202 @ STA 116+50,Concrete,Culvert (includes frame culverts),1940,0,Highway,1.8,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{CE345629-3A68-4A71-9417-D02758A50364},,,,
-72.102778724971159,42.588842015621616,1045,T02040,,6EB,02,Templeton,42.58883333,-72.10277778,WATER CROW HILL BROOK,US202 @ STA T115,Concrete,Culvert (includes frame culverts),1940,0,Highway,1.8,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{D17606F2-0B4E-46AD-9EC8-622034249A62},,,,
-72.092862054040523,42.59556423946038,1046,T02041,,6EC,02,Templeton,42.59555556,-72.09286111,WATER CROW HILL BROOK,US202 /ST68/KG PHL,Concrete,Culvert (includes frame culverts),1940,0,Highway,2.4,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{7E6B413B-4250-4DFC-853E-F852F6D5BB6A},,,,
-72.087945385256631,42.560119788877138,1047,T02042,,6ED,02,Templeton,42.56011111,-72.08794444,WATER BOURN-HADLEY POND,ST  2 A/PATRIOTS,Concrete,Culvert (includes frame culverts),1850,1987,Highway,5.5,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{D2F801C0-4863-4362-B1CF-6CFE3A7DEF37},,,,
-72.079167603975719,42.558147566158169,1048,T02047,,6EE,02,Templeton,42.55813889,-72.07916667,WATER TROUT BROOK TRIB,ST  2 A/@ STA T155,Concrete,Culvert (includes frame culverts),1935,0,Highway,1.5,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{DE99EC41-71D1-49C0-8E26-0D89831C3513},,,,
-72.09833427758015,42.566675345713762,1049,T02050,,6EF,02,Templeton,42.56666667,-72.09833333,WATER BROOK,ST  2 A/PATRIOTS,Concrete,Culvert (includes frame culverts),1940,0,Highway,1.5,DOT,UNKNOWN,NO CURRENT INSPECTION,Open,Culvert,{7F9FCD18-91DE-4631-82FD-DE8D097BC477},,,,
-71.117792283686853,42.490828141026952,1050,W43035,,2ME,04,Woburn,42.49081944,-71.11779167,I  93,HWY   SALEM ST,Steel continuous,Stringer/Multi-beam or Girder,1957,0,Highway-pedestrian,71.6,DOT,NO,2017-03-15 00:00:00,Open,Bridge (NBI),{4C9CF11D-8197-4C26-8BCD-B5A9CBDCD0D5},,,,
-71.098167612101221,42.504987671888372,1051,W01021,,2MF,04,Wakefield,42.50497897,-71.098167,I  95 /ST128,HWY   HOPKINS ST,Steel continuous,Stringer/Multi-beam or Girder,1959,0,Highway-pedestrian,51.5,DOT,YES,2015-11-21 00:00:00,Open,Bridge (NBI),{50E3E845-6417-4969-8535-0DFBD5180879},,,,
-71.255345654345177,42.332618661705148,1052,N12056,,2MG,06,Newton,42.33261,-71.255345,I  95 /ST128,HWY   GROVE ST,Steel continuous,Stringer/Multi-beam or Girder,1961,1998,Highway-pedestrian,71,DOT,NO,2015-10-21 00:00:00,Open,Bridge (NBI),{5BBA9041-E0F5-4DB8-B4F5-7797C48FBAA4},,,,
-71.246641622697709,42.315667631562519,1053,W13015,,2MH,06,Wellesley,42.31565897,-71.24664097,ST  9 WORCESTER ST,HWY   CEDAR ST,Steel continuous,Stringer/Multi-beam or Girder,1932,2011,Highway-pedestrian,25.3,DOT,NO,2015-09-17 00:00:00,Open,Bridge (NBI),{2D6C3E08-11E3-45BD-95C4-6C0A648C870A},,,,
-71.276666658911438,42.311321629457403,1054,W13017,,2MJ,06,Wellesley,42.31131297,-71.276666,RR    CSX/MBTA,HWY   CLIFF RD,Steel,Girder and Floorbeam System,1932,0,Highway-pedestrian,32.9,DOT,NO,2016-03-16 00:00:00,Open,Bridge (NBI),{09958414-224E-4306-A140-C975AC471B48},,,,
-73.116230281510369,42.628281655268609,1055,A04045,,B5U,01,Adams,42.628273,-73.116229,WATER OLD RACEWAY,ST  8 COLUMBIA ST,Concrete,Slab,1850,1900,Highway-pedestrian,4.6,MUN,UNKNOWN,2016-09-28 00:00:00,Open,Culvert,{FABC9A6F-200A-4CB9-AC6B-EB89E9F4C2C3},,,,
-73.114315252871293,42.632387656470499,1056,A04046,,B5V,01,Adams,42.632379,-73.11431397,WATER OLD RACEWAY,ST  8 COLUMBIA ST,Concrete,Slab,1850,1900,Highway-pedestrian,4.6,MUN,UNKNOWN,2016-09-28 00:00:00,Open,Culvert,{F3A96DE1-1064-428E-98DA-0FAB37211441},,,,
-71.107877582187498,41.933981590115792,1057,T01021,MOREY'S BRIDGE,B5W,05,Taunton,41.933973,-71.107877,WATER MILL RIVER,HWY   BAY ST,Steel,Stringer/Multi-beam or Girder,2013,0,Highway-pedestrian,21.8,MUN,NO,2016-12-14 00:00:00,Open,Bridge (NBI),{B720555F-1B2F-42B6-9E83-488677BA0820},,,,
-71.387778492050742,42.626758713757624,1058,C08043,,2GA,04,Chelmsford,42.62675,-71.38777778,WATER STONY BROOK,US  3,Concrete,Culvert (includes frame culverts),1959,0,Highway,17.1,DOT,NO,2017-03-08 00:00:00,Open,Bridge (NBI),{D33F8A60-F09F-4420-89B5-6756812B287F},,,,
-71.032326529884315,41.922951562927913,1059,R02014,,3YL,05,Raynham,41.92294297,-71.03232597,ST 24,HWY   KING ST,Steel continuous,Stringer/Multi-beam or Girder,1953,0,Highway,36.3,DOT,NO,2015-05-13 00:00:00,Open,Bridge (NBI),{8CA97179-87F7-436A-AD92-07E1E45B8FAB},,,,
-71.023267555098627,41.938662565559738,1060,R02015,,3YM,05,Raynham,41.93865397,-71.023267,ST 24,HWY   PLEASANT ST,Prestressed concrete,Stringer/Multi-beam or Girder,1979,0,Highway-pedestrian,75.3,DOT,NO,2016-07-12 00:00:00,Open,Bridge (NBI),{A6A72B67-1B64-4FD3-A8B0-8B7815A21F6A},,,,
-70.961890498210863,41.769143534682733,1061,F09017,FREETOWN FIREFIGHTERS,3YN,05,Freetown,41.76913497,-70.96188997,ST140,HWY   CHASE RD,Prestressed concrete,Stringer/Multi-beam or Girder,1957,1968,Highway-pedestrian,74.4,DOT,YES,2016-07-21 00:00:00,Open,Bridge (NBI),{85B2C176-A9C1-4662-9A3F-E62B0FEA0AD0},,,,
